time_period,location,heatwave,population,rainfall,mean_temperature,heatwave_days,mean_heat_index,max_heat_index,heatwave_event_count
2023-W35,location_2,1,120000,40.96056832018128,24.955895096893528,0,82.36650064798543,88.48866753064725,0
2023-W36,location_2,0,120000,15.313083438246998,24.093952920075772,0,82.0,88.0,0
2023-W37,location_2,0,120000,30.258070432391715,25.06028859687911,0,82.0,88.0,0
2023-W38,location_2,0,120000,46.98889608885173,24.441889147514523,0,82.0,88.0,0
2023-W39,location_2,0,120000,53.94016323405151,23.458093817525928,0,82.0,88.0,0
2023-W40,location_2,0,120000,48.588463737552345,22.92828553630301,0,82.0,88.0,0
2023-W41,location_2,0,120000,60.869340215763415,22.88784764559005,0,82.0,88.0,0
2023-W42,location_2,0,120000,68.78427996176784,23.908677464738307,0,82.0,88.0,0
2023-W43,location_2,0,120000,83.12860425481826,22.772269393214035,0,82.0,88.0,0
2023-W44,location_2,0,120000,72.3346616142168,22.096707872140737,0,82.0,88.0,0
2023-W45,location_2,0,120000,89.4058899583369,23.780072182213452,0,82.0,88.0,0
2023-W46,location_2,0,120000,81.87568747765519,22.78656596465073,0,82.0,88.0,0
2023-W47,location_2,0,120000,107.49535308954407,22.995683561210637,0,82.0,88.0,0
2023-W48,location_2,0,120000,105.64574165661888,23.20408837563675,0,82.0,88.0,0
2023-W49,location_2,0,120000,98.01127070447814,24.001668031686403,0,82.0,88.0,0
2023-W50,location_2,0,120000,122.05548525147523,24.686809476687078,0,82.0,88.0,0
2023-W51,location_2,0,120000,109.39702258872109,24.30962342790208,0,82.0,88.0,0
2023-W52,location_2,0,120000,121.42005858430298,24.564141934740356,0,82.0,88.0,0
2022-W01,location_3,0,130000,112.81383218252745,24.599622248178807,0,82.0,88.0,0
2022-W02,location_3,0,130000,129.93726151677998,25.896331143041227,0,82.0,88.0,0
2022-W03,location_3,0,130000,119.34475961926098,26.59455076702392,0,82.0,88.0,0
2022-W04,location_3,0,130000,119.47913760651535,26.853982748698424,0,82.0,88.0,0
2022-W05,location_3,0,130000,134.33251112115758,27.851403799396465,0,82.0,88.0,0
2022-W06,location_3,0,130000,118.09174299976996,28.011063711996066,0,82.0,88.0,0
2022-W07,location_3,0,130000,129.2288565273935,27.11091667802426,0,82.0,88.0,0
2022-W08,location_3,1,130000,130.46449856209057,27.56139938748956,1,83.58219930802778,90.10959907737036,0
2022-W09,location_3,1,130000,111.10959398732935,28.262183162138154,1,84.22288765155025,90.96385020206701,0
2022-W10,location_3,1,130000,126.7690225394134,30.146789845311954,1,86.4525134516431,93.93668460219081,0
2022-W11,location_3,1,130000,141.86502199097006,29.495286963766464,2,86.94253748610225,94.59004998146966,0
2022-W12,location_3,1,130000,119.81089276146645,29.68603256936995,1,86.33855360004912,93.78473813339883,0
2022-W13,location_3,1,130000,114.5042984016474,29.88743984565619,2,86.89564746351854,94.52752995135805,0
2022-W14,location_3,1,130000,104.99206372286434,30.79146668351874,3,89.98269604829592,98.64359473106123,1
2022-W15,location_3,1,130000,117.05037719640514,30.94897827027965,2,87.9819986699714,95.97599822662855,0
2022-W16,location_3,1,130000,92.87852596879368,30.74028125629905,3,89.61964329965865,98.15952439954486,1
2022-W17,location_3,1,130000,76.47441259581406,31.393242379714174,3,90.03887563643192,98.7185008485759,1
2022-W18,location_3,1,130000,75.35224007652052,31.663759231396515,3,90.33392926437061,99.11190568582748,1
2022-W19,location_3,1,130000,66.21446572205691,31.392884681889196,3,92.45345318907947,101.9379375854393,1
2022-W20,location_3,1,130000,72.1268012761145,31.081458914797505,3,91.4830175929182,100.64402345722428,1
2022-W21,location_3,1,130000,68.75168258068304,31.500005895564453,3,91.57178275542299,100.76237700723065,1
2022-W22,location_3,1,130000,58.18097398263352,30.4900072819263,3,92.15318650705392,101.53758200940523,1
2022-W23,location_3,1,130000,65.29033455603967,29.78608880580918,2,88.2302785961902,96.30703812825361,1
2022-W24,location_3,1,130000,44.864943790428505,30.77655974101609,3,90.26581813580654,99.02109084774206,1
2022-W25,location_3,1,130000,30.644426968725313,30.63321301085264,2,88.62576008957318,96.83434678609757,1
2022-W26,location_3,1,130000,46.093898698439844,28.62193378673353,2,89.30859231388425,97.74478975184567,1
2022-W27,location_3,1,130000,36.293894639217704,28.67187434693407,2,89.2169960752424,97.62266143365653,1
2022-W28,location_3,1,130000,37.02415679091033,28.80647046262714,1,86.2291800078809,93.63890667717452,0
2022-W29,location_3,1,130000,29.333101421319604,29.136766120732204,1,85.97157895607224,93.29543860809632,0
2022-W30,location_3,1,130000,42.024115771514346,27.122222999111198,0,83.09871851596922,89.4649580212923,0
2022-W31,location_3,1,130000,37.960284286778446,27.080720213981486,2,86.61000724315039,94.14667632420053,0
2022-W32,location_3,1,130000,33.152057937766685,27.284736207167754,0,82.6006365239355,88.80084869858068,0
2022-W33,location_3,0,130000,37.188577612892644,26.568216522503214,0,82.0,88.0,0
2022-W34,location_3,0,130000,29.711546984625304,25.179657246855786,0,82.0,88.0,0
2022-W35,location_3,0,130000,35.762084777310974,25.15870943933969,0,82.0,88.0,0
2022-W36,location_3,0,130000,26.548210360047264,25.34337788420129,0,82.0,88.0,0
2022-W37,location_3,0,130000,28.695458786974488,25.117163498367912,0,82.0,88.0,0
2022-W38,location_3,0,130000,62.30727380869821,24.808829784951648,0,82.0,88.0,0
2022-W39,location_3,0,130000,45.50608926930049,24.001366587881044,0,82.0,88.0,0
2022-W40,location_3,0,130000,64.72233471226535,23.43256480654959,0,82.0,88.0,0
2022-W41,location_3,0,130000,72.53580841924672,23.462770272174318,0,82.0,88.0,0
2022-W42,location_3,0,130000,57.00868046374613,23.362590382184557,0,82.0,88.0,0
2022-W43,location_3,0,130000,59.3687678978445,22.35762846234723,0,82.0,88.0,0
2022-W44,location_3,0,130000,76.50773951744925,23.563078262882218,0,82.0,88.0,0
2022-W45,location_3,0,130000,80.14141238891834,22.940276355327523,0,82.0,88.0,0
2022-W46,location_3,0,130000,84.55339883292542,23.95373466999141,0,82.0,88.0,0
2022-W47,location_3,0,130000,94.494844250287,23.401771569890727,0,82.0,88.0,0
2022-W48,location_3,0,130000,106.30398620993063,22.741165695858953,0,82.0,88.0,0
2022-W49,location_3,0,130000,99.76938291770756,23.659284626732703,0,82.0,88.0,0
2022-W50,location_3,0,130000,106.93084208722493,23.410142758383095,0,82.0,88.0,0
2022-W51,location_3,0,130000,120.0816442867152,23.707206235880392,0,82.0,88.0,0
2022-W52,location_3,0,130000,129.11164721255798,24.83830147160086,0,82.0,88.0,0
2023-W01,location_3,0,130000,105.21601046175732,25.060731050762733,0,82.0,88.0,0
2023-W02,location_3,0,130000,125.56640336327816,25.79346779789548,0,82.0,88.0,0
2023-W03,location_3,0,130000,113.85749677295189,26.083245445515644,0,82.0,88.0,0
2023-W04,location_3,0,130000,126.39774871517163,25.484432230049446,0,82.0,88.0,0
2023-W05,location_3,0,130000,127.93582346954155,26.839098815899263,0,82.0,88.0,0
2023-W06,location_3,0,130000,139.560345524923,27.33066271867114,0,82.0,88.0,0
2023-W07,location_3,0,130000,133.8497207142558,28.047054635772657,0,82.0,88.0,0
2023-W08,location_3,1,130000,144.19107106359334,27.876134293007986,1,84.4854509724828,91.31393462997706,0
2023-W09,location_3,1,130000,118.69138661689621,29.557750492409678,1,85.27052631738687,92.36070175651582,0
2023-W10,location_3,1,130000,125.36889299215333,29.16456336350021,1,85.08758133914426,92.11677511885901,0
2023-W11,location_3,1,130000,105.9331529127157,29.200569196835854,2,88.01689454181404,96.02252605575205,1
2023-W12,location_3,1,130000,103.76249852447178,29.587219005638953,2,87.95744299083336,95.94325732111113,0
2023-W13,location_3,1,130000,100.88224192973081,29.939396982297488,2,87.43645826794166,95.24861102392222,0
2023-W14,location_3,1,130000,113.48808578132895,30.437425018517082,2,88.00924710324897,96.01232947099862,1
2023-W15,location_3,1,130000,95.21413787490651,30.142473398097273,2,89.06180963680455,97.41574618240608,1
2023-W16,location_3,1,130000,86.85345535721639,30.948292374854375,2,88.94283237348795,97.25710983131725,1
2023-W17,location_3,1,130000,90.5411151112142,30.852274456874937,3,91.36790228428231,100.49053637904308,1
2023-W18,location_3,1,130000,72.73934911867438,30.368249048543213,3,91.19936351718584,100.26581802291446,1
2023-W19,location_3,1,130000,60.619004960061204,31.151187436256958,3,90.99399952757518,99.99199937010025,1
2023-W20,location_3,1,130000,76.72280031449255,30.547657129831972,3,92.42473789410053,101.89965052546737,1
2023-W21,location_3,1,130000,47.66708477855301,31.234583100050543,3,90.76125298770296,99.68167065027062,1
2023-W22,location_3,1,130000,49.62894439517343,29.86734794415634,2,89.49995190189178,97.99993586918903,1
2023-W23,location_3,1,130000,58.324040360713205,30.55564194509427,3,90.12419164334904,98.83225552446538,1
2023-W24,location_3,1,130000,62.86238561932101,29.50406603940863,3,90.24715658496822,98.99620877995764,1
2023-W25,location_3,1,130000,55.730490371917504,28.991172405482914,2,89.21090763426386,97.61454351235183,1
2023-W26,location_3,1,130000,45.554159460033205,29.424475016947323,2,88.21058284832941,96.28077713110588,1
2023-W27,location_3,1,130000,40.23220326432777,28.79151509192457,2,87.53673755301763,95.38231673735683,0
2023-W28,location_3,1,130000,29.552329762128554,28.74666107886634,2,86.87486734592227,94.49982312789635,0
2023-W29,location_3,1,130000,35.27599156623975,27.64180515571798,2,89.47922616155343,97.9723015487379,1
2023-W30,location_3,1,130000,37.17569435808629,28.136055690348385,1,85.67311810870893,92.8974908116119,0
2023-W31,location_3,1,130000,11.436789081885731,27.86193526942656,1,84.16578425180505,90.88771233574006,0
2023-W32,location_3,1,130000,20.26880720847837,26.16875812884814,0,83.31138249606873,89.7485099947583,0
2023-W33,location_3,0,130000,32.85770981789272,26.6498987297708,0,82.0,88.0,0
2023-W34,location_3,0,130000,31.945227305551185,25.542260899858803,0,82.0,88.0,0
2023-W35,location_3,0,130000,14.553633076695078,25.524630836572346,0,82.0,88.0,0
2023-W36,location_3,0,130000,35.57339941897725,25.36772663214665,0,82.0,88.0,0
2023-W37,location_3,0,130000,35.76812065900691,25.034252141565627,0,82.0,88.0,0
2023-W38,location_3,0,130000,41.80946411392862,23.267021189364222,0,82.0,88.0,0
2023-W39,location_3,0,130000,54.12482108814039,23.810728259888407,0,82.0,88.0,0
2023-W40,location_3,0,130000,52.16358797826794,24.38881360290004,0,82.0,88.0,0
2023-W41,location_3,0,130000,60.04500069243648,23.285110239026547,0,82.0,88.0,0
2023-W42,location_3,0,130000,63.12419102283955,22.333711217038704,0,82.0,88.0,0
2023-W43,location_3,0,130000,67.840559277363,22.2302322001995,0,82.0,88.0,0
2023-W44,location_3,0,130000,69.82373586026473,22.860256078609172,0,82.0,88.0,0
2023-W45,location_3,0,130000,77.36500530073761,23.635886259783902,0,82.0,88.0,0
2023-W46,location_3,0,130000,83.37229003082635,23.224782110145064,0,82.0,88.0,0
2023-W47,location_3,0,130000,89.2996780483475,22.450535675560875,0,82.0,88.0,0
2023-W48,location_3,0,130000,89.2870378132406,23.632773212141498,0,82.0,88.0,0
2023-W49,location_3,0,130000,90.79801086214738,23.772443853750428,0,82.0,88.0,0
2023-W50,location_3,0,130000,110.89111580685844,22.799451388631784,0,82.0,88.0,0
2023-W51,location_3,0,130000,110.75832171583805,24.427849698247556,0,82.0,88.0,0
2023-W52,location_3,0,130000,113.86279187330742,23.53528829693169,0,82.0,88.0,0
2022-W01,location_4,0,140000,121.34658180338712,25.066881588541097,0,82.0,88.0,0
2022-W02,location_4,0,140000,120.89101207263681,25.97671563506781,0,82.0,88.0,0
2022-W03,location_4,0,140000,120.75807719711335,26.033775014671626,0,82.0,88.0,0
2022-W04,location_4,0,140000,132.97180906777544,25.795796015017398,0,82.0,88.0,0
2022-W05,location_4,0,140000,125.19285679678457,27.090200389585014,0,82.0,88.0,0
2022-W06,location_4,0,140000,123.77610634068229,27.106383654053513,0,82.0,88.0,0
2022-W07,location_4,0,140000,138.20037133056968,28.206756997499333,0,82.0,88.0,0
2022-W08,location_4,1,140000,119.8752917186535,28.391057733242565,1,85.35960801812753,92.47947735750338,0
2022-W09,location_4,1,140000,121.09284403301126,28.270988731977873,0,82.96001842477372,89.28002456636497,0
2022-W10,location_4,1,140000,113.73950253530812,29.638105921069112,1,84.13839639926718,90.85119519902291,0
2022-W11,location_4,1,140000,116.5679821655083,29.638198063770233,1,85.2789699069938,92.37195987599172,0
2022-W12,location_4,1,140000,125.25496997277862,30.097848200711113,1,85.74160349503208,92.98880466004277,0
2022-W13,location_4,1,140000,102.91810227040519,30.98476016809391,2,86.51836082844888,94.02448110459851,0
2022-W14,location_4,1,140000,87.52410998742842,30.018622258231975,3,89.85461336378421,98.47281781837894,1
2022-W15,location_4,1,140000,110.62009722648817,29.919882938060265,3,90.35757074976928,99.14342766635905,1
2022-W16,location_4,1,140000,82.8945612308966,30.86331033763632,3,90.43296059237429,99.24394745649904,1
2022-W17,location_4,1,140000,75.52279057827631,30.79939329947124,3,90.82085435371201,99.76113913828267,1
2022-W18,location_4,1,140000,79.86037195472687,30.77793762135106,3,90.39678657823565,99.19571543764754,1
2022-W19,location_4,1,140000,75.89708982555189,30.77349968217217,3,90.91104369805684,99.88139159740913,1
2022-W20,location_4,1,140000,76.13746136409269,30.898910121719396,3,91.10801633366071,100.14402177821428,1
2022-W21,location_4,1,140000,50.79930700551802,29.77628326450842,3,90.95212465875228,99.93616621166971,1
2022-W22,location_4,1,140000,62.08189796687043,30.341269258112053,3,91.01051042954933,100.01401390606577,1
2022-W23,location_4,1,140000,59.17213072836783,30.19895850640218,3,91.1300212925505,100.17336172340066,1
2022-W24,location_4,1,140000,60.01406930960666,30.360142129923062,2,87.33290974424142,95.11054632565522,0
2022-W25,location_4,1,140000,52.498409560904776,30.48146235405474,2,88.22125856086636,96.29501141448849,1
2022-W26,location_4,1,140000,47.46770302758833,29.355548536926513,2,87.5340774692429,95.37876995899055,0
2022-W27,location_4,1,140000,42.55574383012652,28.961683602582312,1,86.45716606267769,93.94288808357025,0
2022-W28,location_4,1,140000,46.803133475805026,28.03025030006928,2,87.18946360379152,94.91928480505537,0
2022-W29,location_4,1,140000,39.71552359432705,27.273213614980165,1,85.27734766813839,92.36979689085119,0
2022-W30,location_4,1,140000,31.342417967772747,26.98914949349072,0,83.4078789159673,89.8771718879564,0
2022-W31,location_4,1,140000,25.058830465932378,27.18235013184023,0,83.47341877846173,89.96455837128231,0
2022-W32,location_4,1,140000,33.828837705994616,26.238176221563503,0,82.50210242449585,88.6694698993278,0
2022-W33,location_4,0,140000,33.74017607584558,25.40916012043025,0,82.0,88.0,0
2022-W34,location_4,0,140000,43.179076585575814,26.15620125034159,0,82.0,88.0,0
2022-W35,location_4,0,140000,32.194237836724014,25.539695806653004,0,82.0,88.0,0
2022-W36,location_4,0,140000,43.50222504975622,24.50205428673691,0,82.0,88.0,0
2022-W37,location_4,0,140000,31.30516025776716,23.483613101467544,0,82.0,88.0,0
2022-W38,location_4,0,140000,55.103667021407176,23.237567490343686,0,82.0,88.0,0
2022-W39,location_4,0,140000,44.45596951554743,23.7971411789678,0,82.0,88.0,0
2022-W40,location_4,0,140000,44.476406871115266,23.589487261394265,0,82.0,88.0,0
2022-W41,location_4,0,140000,66.44936266886242,22.89252062996142,0,82.0,88.0,0
2022-W42,location_4,0,140000,61.70744597184401,22.84194043753626,0,82.0,88.0,0
2022-W43,location_4,0,140000,66.06015152359689,22.499889666169278,0,82.0,88.0,0
2022-W44,location_4,0,140000,80.45535219191433,22.93554327127896,0,82.0,88.0,0
2022-W45,location_4,0,140000,81.92645687741097,23.09533701888706,0,82.0,88.0,0
2022-W46,location_4,0,140000,81.43535201656339,23.355718683607183,0,82.0,88.0,0
2022-W47,location_4,0,140000,103.10061438217691,21.712983517885718,0,82.0,88.0,0
2022-W48,location_4,0,140000,96.7412237766455,22.694574213066954,0,82.0,88.0,0
2022-W49,location_4,0,140000,89.32769137885532,24.235122814876537,0,82.0,88.0,0
2022-W50,location_4,0,140000,105.09483944171255,23.45352490551811,0,82.0,88.0,0
2022-W51,location_4,0,140000,100.63253903177842,24.096149710585134,0,82.0,88.0,0
2022-W52,location_4,0,140000,107.70968043654791,25.47527105113507,0,82.0,88.0,0
2023-W01,location_4,0,140000,116.6553557683206,24.681488425198964,0,82.0,88.0,0
2023-W02,location_4,0,140000,115.19977360438872,24.429220503705288,0,82.0,88.0,0
2023-W03,location_4,0,140000,121.29882168273994,25.523548355670894,0,82.0,88.0,0
2023-W04,location_4,0,140000,129.37043637161,26.574383102403672,0,82.0,88.0,0
2023-W05,location_4,0,140000,131.53124880733694,26.421026423074952,0,82.0,88.0,0
2023-W06,location_4,1,140000,127.68125774586804,27.122831110361414,0,82.22836749842367,88.30448999789823,0
2023-W07,location_4,1,140000,127.2396898696197,27.77429380480519,0,82.42200768302538,88.5626769107005,0
2023-W08,location_4,1,140000,130.0281349728116,28.311541196952337,0,82.4264099644435,88.56854661925799,0
2023-W09,location_4,1,140000,124.24683016454316,28.64621752513404,1,83.85490880459149,90.47321173945532,0
2023-W10,location_4,1,140000,112.75040021822974,29.601970888027974,1,85.52628916261104,92.70171888348138,0
2023-W11,location_4,1,140000,132.77972039409332,29.84652350504536,1,84.10846875840907,90.81129167787877,0
2023-W12,location_4,1,140000,116.54734213026373,29.823358857641377,2,87.50076301063908,95.3343506808521,0
2023-W13,location_4,1,140000,113.47659992355474,29.869974002091908,2,87.19135195746674,94.92180260995565,0
2023-W14,location_4,1,140000,110.14091550211816,30.782991878545023,2,87.91604150073877,95.88805533431837,0
2023-W15,location_4,1,140000,102.44967983119693,30.91189490786387,3,89.81024992493326,98.41366656657767,1
2023-W16,location_4,1,140000,91.91467113051738,31.974338903218893,3,90.43570273496388,99.2476036466185,1
2023-W17,location_4,1,140000,93.81216400908679,31.08816956215561,3,89.94990229991765,98.59986973322353,1
2023-W18,location_4,1,140000,83.61458675532076,30.443978150363936,2,89.1038032374093,97.47173764987905,1
2023-W19,location_4,1,140000,68.21616799282192,31.86691556648503,3,92.38523217409787,101.84697623213049,1
2023-W20,location_4,1,140000,85.04293079125526,30.978840562195696,3,91.7877483297948,101.05033110639306,1
2023-W21,location_4,1,140000,71.07663476036063,31.001501683099892,3,90.87079273671037,99.82772364894717,1
2023-W22,location_4,1,140000,61.75992125466356,30.537433402817207,3,90.69956198302876,99.59941597737168,1
2023-W23,location_4,1,140000,59.82149940723377,29.02842857807863,2,88.73262770098152,96.97683693464204,1
2023-W24,location_4,1,140000,60.7062128349052,29.791128819354135,3,90.10862964173222,98.81150618897628,1
2023-W25,location_4,1,140000,46.524157125102356,30.070472495615224,3,90.06821053080965,98.75761404107953,1
2023-W26,location_4,1,140000,33.53994360158882,29.474139922486625,2,88.03034251872695,96.04045669163594,1
2023-W27,location_4,1,140000,53.25800977348847,28.53598249576148,2,88.90512685248464,97.20683580331286,1
2023-W28,location_4,1,140000,40.26044252246405,28.729557859060307,1,85.27098258955729,92.36131011940972,0
2023-W29,location_4,1,140000,38.8188297193524,27.40954781120216,1,86.10484057503183,93.4731207667091,0
2023-W30,location_4,1,140000,34.01246533831898,27.839856469922868,1,86.3709745145381,93.82796601938415,0
2023-W31,location_4,1,140000,25.36941732795337,26.520261499919172,0,83.34344718780856,89.79126291707807,0
2023-W32,location_4,0,140000,32.21071331141673,26.773986859957798,0,82.0,88.0,0
2023-W33,location_4,0,140000,38.30956657172747,26.091472589958208,0,82.0,88.0,0
2023-W34,location_4,0,140000,29.14174890003139,24.940694747620146,0,82.0,88.0,0
2023-W35,location_4,0,140000,34.31846942088924,24.557368812598593,0,82.0,88.0,0
2023-W36,location_4,0,140000,19.27868606912558,24.325395228759955,0,82.0,88.0,0
2023-W37,location_4,0,140000,30.591542895578453,24.477034782438164,0,82.0,88.0,0
2023-W38,location_4,0,140000,42.93874917753325,23.8166215779948,0,82.0,88.0,0
2023-W39,location_4,0,140000,49.671281146599846,24.061119466693874,0,82.0,88.0,0
2023-W40,location_4,0,140000,53.741624970254605,23.88201411050435,0,82.0,88.0,0
2023-W41,location_4,0,140000,43.78810889048293,24.05585698882628,0,82.0,88.0,0
2023-W42,location_4,0,140000,58.12819826669573,23.518674550861977,0,82.0,88.0,0
2023-W43,location_4,0,140000,80.86696946101782,22.51411407229999,0,82.0,88.0,0
2023-W44,location_4,0,140000,78.75549609830361,23.24872781919857,0,82.0,88.0,0
2023-W45,location_4,0,140000,85.582567583102,22.892071223986285,0,82.0,88.0,0
2023-W46,location_4,0,140000,89.39960474027127,23.487078233510505,0,82.0,88.0,0
2023-W47,location_4,0,140000,87.10516087456764,23.27063542959345,0,82.0,88.0,0
2023-W48,location_4,0,140000,116.93172003578823,23.165780815031106,0,82.0,88.0,0
2023-W49,location_4,0,140000,105.48374293603949,24.83954982398161,0,82.0,88.0,0
2023-W50,location_4,0,140000,103.36931406099022,23.78637470849728,0,82.0,88.0,0
2023-W51,location_4,0,140000,116.93858677497538,24.92750319451217,0,82.0,88.0,0
2023-W52,location_4,0,140000,140.14235423979437,24.87027532351358,0,82.0,88.0,0
2022-W01,location_5,0,150000,132.48281602961106,25.39900861609686,0,82.0,88.0,0
2022-W02,location_5,0,150000,147.52429199583327,24.664790556119307,0,82.0,88.0,0
2022-W03,location_5,0,150000,120.50955164821856,25.439308176170716,0,82.0,88.0,0
2022-W04,location_5,0,150000,131.5994827745527,26.477546758620313,0,82.0,88.0,0
2022-W05,location_5,0,150000,134.63288259521826,26.746586411119512,0,82.0,88.0,0
2022-W06,location_5,1,150000,115.07230881179109,26.914669057466085,1,83.68406416936249,90.24541889248331,0
2022-W07,location_5,0,150000,128.43239709376053,27.658146001744456,0,82.0,88.0,0
2022-W08,location_5,1,150000,133.92981486568289,27.89031142560787,1,85.72078660819366,92.9610488109249,0
2022-W09,location_5,1,150000,127.51756123227442,27.87141038548978,0,83.17248493514863,89.56331324686484,0
2022-W10,location_5,1,150000,121.75205655623034,28.810347235326958,1,85.18429269932584,92.24572359910111,0
2022-W11,location_5,1,150000,120.90545796210384,29.904585034086992,1,85.73283193358944,92.97710924478592,0
2022-W12,location_5,1,150000,112.64971495743242,30.16821810211021,2,88.59304036233237,96.79072048310982,1
2022-W13,location_5,1,150000,118.21269845427261,30.743375206935216,2,88.86753778667739,97.15671704890318,1
2022-W14,location_5,1,150000,100.08378618413148,30.517279352227746,3,90.43360344435081,99.24480459246774,1
2022-W15,location_5,1,150000,96.55263537767003,29.973108437565458,3,89.54579062779183,98.0610541703891,1
2022-W16,location_5,1,150000,96.84919360153556,30.47024082447351,3,90.1823131594336,98.90975087924481,1
2022-W17,location_5,1,150000,91.54745763593789,31.251883340168572,2,89.17265346072864,97.5635379476382,1
2022-W18,location_5,1,150000,88.24879749464046,30.460663033538133,4,93.41258961424283,103.21678615232378,1
2022-W19,location_5,1,150000,70.9446656889388,30.456352110621847,2,89.41440230822957,97.88586974430609,1
2022-W20,location_5,1,150000,65.10112829473469,30.746705060924324,3,90.9502727822955,99.93369704306066,1
2022-W21,location_5,1,150000,55.27245137097463,31.2344970098878,3,92.37974328801533,101.83965771735379,1
2022-W22,location_5,1,150000,48.06314629231963,30.200021117478993,3,91.27270210948674,100.36360281264899,1
2022-W23,location_5,1,150000,47.00761657779836,30.287112794848735,3,90.26715155924344,99.02286874565793,1
2022-W24,location_5,1,150000,58.51052932337711,29.446637637827855,3,90.67231060125258,99.56308080167011,1
2022-W25,location_5,1,150000,54.29086302892397,29.97751642060197,3,89.67522406585569,98.23363208780759,1
2022-W26,location_5,1,150000,42.59516765326693,29.22935355814754,1,85.73266078824048,92.9768810509873,0
2022-W27,location_5,1,150000,42.79406465104262,28.810564683139578,2,88.37109206084733,96.49478941446311,1
2022-W28,location_5,1,150000,38.307847175188186,27.93537276565038,1,84.71035727783102,91.61380970377469,0
2022-W29,location_5,1,150000,33.69882718308666,26.490010266871234,2,86.73966225960082,94.31954967946776,0
2022-W30,location_5,1,150000,26.70855382151956,26.556230790529497,0,83.44652898043167,89.92870530724221,0
2022-W31,location_5,1,150000,39.03069614385696,27.20518845807823,1,85.41717577645555,92.5562343686074,0
2022-W32,location_5,1,150000,35.607719662578546,27.722858293928855,0,83.41157887725252,89.88210516967003,0
2022-W33,location_5,1,150000,34.166453236044035,26.678381533357424,0,82.94038471138394,89.25384628184526,0
2022-W34,location_5,1,150000,41.19852758739279,26.10802303019668,0,82.13556569453033,88.18075425937376,0
2022-W35,location_5,1,150000,29.807291273739974,25.04737430672301,0,82.71556211961783,88.9540828261571,0
2022-W36,location_5,0,150000,14.425346072210669,24.56560782163814,0,82.0,88.0,0
2022-W37,location_5,0,150000,55.303991695009415,24.404498663546228,0,82.0,88.0,0
2022-W38,location_5,0,150000,50.312293952790796,24.190230511623724,0,82.0,88.0,0
2022-W39,location_5,0,150000,52.07941502616703,23.929583930467796,0,82.0,88.0,0
2022-W40,location_5,0,150000,70.85997467617446,23.354471281390786,0,82.0,88.0,0
2022-W41,location_5,0,150000,67.37528751300314,23.289968769678687,0,82.0,88.0,0
2022-W42,location_5,0,150000,46.082960175461004,23.86770602014768,0,82.0,88.0,0
2022-W43,location_5,0,150000,62.44302547306567,22.261503908841867,0,82.0,88.0,0
2022-W44,location_5,0,150000,71.69953003261521,23.042886942394585,0,82.0,88.0,0
2022-W45,location_5,0,150000,90.06348491850127,23.443644299420505,0,82.0,88.0,0
2022-W46,location_5,0,150000,71.24072919231664,23.00651526321612,0,82.0,88.0,0
2022-W47,location_5,0,150000,92.16724115018133,22.89091492906094,0,82.0,88.0,0
2022-W48,location_5,0,150000,104.49184254381669,23.738467860862208,0,82.0,88.0,0
2022-W49,location_5,0,150000,95.21825097898589,22.577406275020245,0,82.0,88.0,0
2022-W50,location_5,0,150000,119.4338765675371,24.74780498411011,0,82.0,88.0,0
2022-W51,location_5,0,150000,111.56770782318864,24.53811291778549,0,82.0,88.0,0
2022-W52,location_5,0,150000,127.46565067754632,24.47926252101792,0,82.0,88.0,0
2023-W01,location_5,0,150000,113.26825912651995,24.963079670093038,0,82.0,88.0,0
2023-W02,location_5,0,150000,122.18551958624606,24.299778788788075,0,82.0,88.0,0
2023-W03,location_5,0,150000,127.65715682278207,25.93474744955151,0,82.0,88.0,0
2023-W04,location_5,0,150000,116.65622480743176,26.193190485428826,0,82.0,88.0,0
2023-W05,location_5,0,150000,116.93837409364507,27.267568551159822,0,82.0,88.0,0
2023-W06,location_5,1,150000,114.28542204503319,27.7688418036986,0,82.48640564273194,88.64854085697591,0
2023-W07,location_5,0,150000,122.30712828824991,27.3124392078107,0,82.0,88.0,0
2023-W08,location_5,1,150000,122.96736197102064,28.650199808686494,0,82.77738325281742,89.03651100375656,0
2023-W09,location_5,1,150000,128.38288944020445,28.450787565748858,1,83.83617555059524,90.44823406746032,0
2023-W10,location_5,1,150000,125.79911530533396,29.03974866787462,1,84.36153326614654,91.14871102152871,0
2023-W11,location_5,1,150000,112.97078553918385,30.39002803889704,1,83.53363951821859,90.04485269095812,0
2023-W12,location_5,1,150000,125.17872167120089,30.62777184407504,1,85.25267858211934,92.33690477615913,0
2023-W13,location_5,1,150000,116.81943381096973,29.090032637884573,2,87.24054436051358,94.98739248068479,0
2023-W14,location_5,1,150000,119.41423982244,30.29246520347812,2,86.65014726415373,94.20019635220497,0
2023-W15,location_5,1,150000,118.60181660077629,30.42746520260684,3,89.65338154193162,98.2045087225755,1
2023-W16,location_5,1,150000,83.98365155402314,31.38105313059985,3,90.05089375571869,98.73452500762492,1
2023-W17,location_5,1,150000,88.39913304228374,30.483236554157493,2,89.27026483690835,97.69368644921113,1
2023-W18,location_5,1,150000,92.33245798342888,30.934575596377545,3,89.60983078135175,98.14644104180233,1
2023-W19,location_5,1,150000,70.55955374430155,31.34817040056263,3,91.04282702735308,100.05710270313745,1
